layout,tile_count,total_cells,capacity,score_min,score_max,method_min,method_max,n_solvable,n_total,min_layout,min_inter,min_intra,min_cover100,min_pickdiv,max_layout,max_inter,max_intra,max_cover100,max_pickdiv
NewLayout_L60.json,2,66,22,0.67,0.67,eng,eng,18,18,2.24,0.0,0.0,0,0,2.24,0.0,0.0,0,0
NewLayout_L60.json,3,66,22,0.67,0.67,eng,eng,18,18,2.24,0.0,0.0,0,0,2.24,0.0,0.0,0,0
NewLayout_L60.json,4,66,22,0.67,3.99,eng,custom,18,18,2.24,0.0,0.0,0,0,2.24,1.19,0.86,1,3
NewLayout_L60.json,5,66,22,0.67,4.08,eng,eng,18,18,2.24,0.0,0.0,0,0,2.24,1.2,1.05,0,4
NewLayout_L60.json,6,66,22,0.67,4.67,eng,custom,18,18,2.24,0.0,0.0,0,0,2.24,1.29,1.11,0,5
NewLayout_L60.json,7,66,22,0.67,4.83,eng,custom,18,18,2.24,0.0,0.0,0,0,2.24,1.75,1.13,0,5
NewLayout_L60.json,8,66,22,0.67,7.34,eng,custom,18,18,2.24,0.0,0.0,0,0,2.24,3.23,2.59,1,5
NewLayout_L60.json,9,66,22,0.67,9.04,eng,eng,18,18,2.24,0.0,0.0,0,0,2.24,4.89,2.81,1,7
NewLayout_L60.json,10,66,22,0.67,22.12,eng,eng,17,17,2.24,0.0,0.0,0,0,2.24,17.33,8.75,5,9
NewLayout_L60.json,11,66,22,0.67,16.83,eng,eng,18,18,2.24,0.0,0.0,0,0,2.24,14.11,6.72,2,8
NewLayout_L60.json,12,66,22,0.67,24.19,eng,custom,18,18,2.24,0.0,0.0,0,0,2.24,17.67,10.42,3,12
NewLayout_L60.json,13,66,22,0.67,27.58,custom,custom,16,16,2.24,0.0,0.0,0,0,2.24,23.94,10.72,5,12
NewLayout_L60.json,14,66,22,12.76,27.22,eng,custom,14,14,2.24,8.83,5.33,1,7,2.24,21.83,11.5,5,11
NewLayout_L60.json,15,66,22,17.23,35.87,custom,eng,17,17,2.24,14.5,7.11,1,9,2.24,30.67,16.5,5,13
NewLayout_L60.json,16,66,22,8.66,36.32,eng,eng,16,16,2.24,3.83,2.83,0,8,2.24,30.17,16.5,6,13
NewLayout_L60.json,17,66,22,21.11,45.57,custom,eng,12,15,2.24,16.67,9.83,1,10,2.24,37.33,22.0,7,15
NewLayout_L60.json,18,66,22,22.08,40.79,custom,eng,14,14,2.24,18.67,9.61,2,10,2.24,36.5,19.67,5,13
NewLayout_L60.json,19,66,22,21.46,46.72,eng,eng,12,16,2.24,19.5,9.83,1,9,2.24,39.5,21.5,7,17
NewLayout_L60.json,20,66,22,32.71,47.22,custom,eng,8,16,2.24,32.67,14.83,4,10,2.24,44.5,22.5,7,13
NewLayout_L60.json,21,66,22,34.31,46.81,eng,eng,4,14,2.24,31.33,15.33,4,13,2.24,40.67,22.83,6,15
NewLayout_L60.json,22,66,22,40.41,52.31,eng,custom,2,16,2.24,36.67,19.33,4,14,2.24,47.0,25.33,7,16
NewLayout_L61.json,2,63,21,0.88,0.88,eng,eng,18,18,2.94,0.0,0.0,0,0,2.94,0.0,0.0,0,0
NewLayout_L61.json,3,63,21,0.88,0.88,eng,eng,18,18,2.94,0.0,0.0,0,0,2.94,0.0,0.0,0,0
NewLayout_L61.json,4,63,21,0.88,4.51,eng,eng,18,18,2.94,0.0,0.0,0,0,2.94,1.33,1.12,1,3
NewLayout_L61.json,5,63,21,0.88,10.03,eng,eng,17,17,2.94,0.0,0.0,0,0,2.94,5.4,3.62,4,3
NewLayout_L61.json,6,63,21,0.88,8.45,eng,eng,18,18,2.94,0.0,0.0,0,0,2.94,4.17,2.42,4,3
NewLayout_L61.json,7,63,21,0.88,16.27,eng,custom,18,18,2.94,0.0,0.0,0,0,2.94,8.42,3.36,10,7
NewLayout_L61.json,8,63,21,0.88,13.96,eng,eng,17,17,2.94,0.0,0.0,0,0,2.94,7.78,4.75,5,6
NewLayout_L61.json,9,63,21,0.88,25.19,eng,eng,15,15,2.94,0.0,0.0,0,0,2.94,15.28,7.22,15,7
NewLayout_L61.json,10,63,21,0.88,33.27,custom,eng,15,15,2.94,0.0,0.0,0,0,2.94,20.67,10.89,18,9
NewLayout_L61.json,11,63,21,3.19,44.38,custom,eng,14,14,2.94,0.75,0.58,0,3,2.94,33.67,14.5,24,9
NewLayout_L61.json,12,63,21,14.45,50.16,custom,custom,12,12,2.94,8.72,6.06,4,5,2.94,36.64,18.89,24,10
NewLayout_L61.json,13,63,21,6.92,48.62,custom,custom,14,14,2.94,2.94,2.56,1,4,2.94,34.39,18.72,22,11
NewLayout_L61.json,14,63,21,26.18,54.64,custom,custom,13,13,2.94,16.33,10.0,9,10,2.94,39.17,22.11,24,11
NewLayout_L61.json,15,63,21,39.88,59.25,custom,eng,12,14,2.94,26.17,15.44,17,11,2.94,41.0,25.67,24,12
NewLayout_L61.json,16,63,21,29.93,57.48,custom,eng,9,13,2.94,22.17,13.0,9,8,2.94,43.0,25.5,22,10
NewLayout_L61.json,17,63,21,32.55,64.85,eng,custom,7,14,2.94,21.67,13.67,10,11,2.94,48.0,29.17,24,12
NewLayout_L61.json,18,63,21,44.21,63.93,custom,eng,3,13,2.94,32.33,19.83,13,12,2.94,48.17,30.5,21,11
NewLayout_L61.json,20,63,21,58.36,62.13,custom,eng,2,13,2.94,49.5,26.33,18,11,2.94,48.5,28.0,22,11
NewLayout_L62.json,2,87,29,2.81,2.81,eng,eng,18,18,9.38,0.0,0.0,0,0,9.38,0.0,0.0,0,0
NewLayout_L62.json,3,87,29,2.81,6.54,eng,eng,18,18,9.38,0.0,0.0,0,0,9.38,0.51,0.28,3,3
NewLayout_L62.json,4,87,29,2.81,11.87,eng,custom,18,18,9.38,0.0,0.0,0,0,9.38,3.81,1.01,9,3
NewLayout_L62.json,5,87,29,2.81,27.28,eng,custom,18,18,9.38,0.0,0.0,0,0,9.38,13.21,4.8,22,5
NewLayout_L62.json,6,87,29,2.81,57.23,eng,eng,18,18,9.38,0.0,0.0,0,0,9.38,39.57,12.45,46,5
NewLayout_L62.json,7,87,29,8.58,60.16,eng,custom,16,16,9.38,1.43,1.03,3,5,9.38,41.02,13.24,48,6
NewLayout_L62.json,8,87,29,13.96,82.67,custom,custom,19,19,9.38,3.67,2.14,9,5,9.38,64.58,24.68,53,8
NewLayout_L62.json,9,87,29,36.41,100.45,custom,custom,15,17,9.38,22.69,12.39,19,6,9.38,83.64,37.24,53,7
NewLayout_L62.json,10,87,29,49.5,97.63,eng,custom,14,16,9.38,29.06,17.17,28,8,9.38,81.06,31.8,57,9
NewLayout_L62.json,11,87,29,47.97,109.31,custom,custom,12,17,9.38,31.39,16.64,26,7,9.38,96.28,38.92,57,9
NewLayout_L62.json,12,87,29,89.91,126.27,custom,custom,11,16,9.38,71.05,35.88,44,7,9.38,101.19,54.5,56,10
NewLayout_L62.json,13,87,29,93.19,119.88,eng,custom,7,19,9.38,76.58,34.0,49,8,9.38,99.75,50.14,55,8
NewLayout_L62.json,14,87,29,91.63,125.77,custom,eng,3,17,9.38,73.14,41.28,36,8,9.38,114.17,51.11,56,8
NewLayout_L63.json,2,72,24,1.37,1.37,eng,eng,18,18,4.56,0.0,0.0,0,0,4.56,0.0,0.0,0,0
NewLayout_L63.json,3,72,24,1.37,1.37,eng,eng,18,18,4.56,0.0,0.0,0,0,4.56,0.0,0.0,0,0
NewLayout_L63.json,4,72,24,1.37,1.37,eng,eng,18,18,4.56,0.0,0.0,0,0,4.56,0.0,0.0,0,0
NewLayout_L63.json,5,72,24,1.37,27.69,eng,custom,18,18,4.56,0.0,0.0,0,0,4.56,15.36,3.52,27,4
NewLayout_L63.json,6,72,24,1.37,39.32,eng,custom,18,18,4.56,0.0,0.0,0,0,4.56,26.54,5.89,36,5
NewLayout_L63.json,7,72,24,1.37,41.93,eng,custom,18,18,4.56,0.0,0.0,0,0,4.56,30.17,6.91,36,6
NewLayout_L63.json,8,72,24,5.66,45.21,eng,custom,18,18,4.56,1.56,1.22,1,4,4.56,32.48,9.5,36,6
NewLayout_L63.json,9,72,24,8.24,48.83,eng,eng,18,18,4.56,3.03,1.86,1,7,4.56,40.83,10.61,36,6
NewLayout_L63.json,10,72,24,18.3,56.53,custom,eng,19,19,4.56,9.47,5.89,7,8,4.56,43.92,16.89,36,7
NewLayout_L63.json,11,72,24,15.98,59.21,custom,custom,18,18,4.56,7.92,4.64,6,8,4.56,50.1,18.21,36,6
NewLayout_L63.json,12,72,24,42.51,61.48,custom,custom,18,18,4.56,32.42,15.42,20,8,4.56,52.92,19.14,36,7
NewLayout_L63.json,13,72,24,52.31,67.59,custom,custom,13,13,4.56,42.39,15.72,30,9,4.56,58.83,23.47,36,7
NewLayout_L63.json,14,72,24,55.81,71.61,custom,custom,12,14,4.56,43.22,19.78,27,11,4.56,62.81,25.81,36,8
NewLayout_L63.json,15,72,24,44.53,75.83,custom,eng,11,14,4.56,33.72,15.94,21,9,4.56,69.0,28.67,36,7
NewLayout_L63.json,16,72,24,69.15,80.43,eng,eng,7,17,4.56,67.17,24.83,33,6,4.56,76.0,31.67,36,6
NewLayout_L63.json,17,72,24,74.92,76.3,eng,custom,3,15,4.56,69.83,27.5,36,7,4.56,76.67,26.83,36,7
NewLayout_L63.json,18,72,24,71.62,81.37,custom,custom,2,15,4.56,68.17,26.5,33,7,4.56,82.44,30.17,36,7
NewLayout_L64.json,2,72,24,1.08,1.08,eng,eng,18,18,3.61,0.0,0.0,0,0,3.61,0.0,0.0,0,0
NewLayout_L64.json,3,72,24,1.08,1.08,eng,eng,18,18,3.61,0.0,0.0,0,0,3.61,0.0,0.0,0,0
NewLayout_L64.json,4,72,24,1.08,2.88,eng,eng,18,18,3.61,0.0,0.0,0,0,3.61,0.26,0.22,0,3
NewLayout_L64.json,5,72,24,1.08,6.95,eng,custom,18,18,3.61,0.0,0.0,0,0,3.61,1.61,0.98,4,4
NewLayout_L64.json,6,72,24,1.08,7.56,eng,eng,18,18,3.61,0.0,0.0,0,0,3.61,4.46,2.13,0,6
NewLayout_L64.json,7,72,24,1.08,23.12,custom,eng,18,18,3.61,0.0,0.0,0,0,3.61,16.11,5.2,15,6
NewLayout_L64.json,8,72,24,1.08,34.33,eng,custom,18,18,3.61,0.0,0.0,0,0,3.61,25.97,9.46,20,8
NewLayout_L64.json,9,72,24,9.23,39.49,eng,custom,17,17,3.61,4.08,2.22,2,7,3.61,32.64,12.61,20,8
NewLayout_L64.json,10,72,24,12.58,40.06,eng,custom,17,17,3.61,7.0,3.5,4,7,3.61,35.03,14.17,18,7
NewLayout_L64.json,11,72,24,22.3,47.16,eng,custom,18,18,3.61,16.33,7.42,9,7,3.61,40.61,17.89,20,8
NewLayout_L64.json,12,72,24,21.18,49.75,custom,custom,18,18,3.61,13.18,8.04,6,9,3.61,42.22,19.5,20,9
NewLayout_L64.json,13,72,24,32.45,54.04,custom,custom,15,16,3.61,23.14,13.22,12,8,3.61,49.22,22.19,20,8
NewLayout_L64.json,14,72,24,38.33,52.63,custom,custom,11,13,3.61,37.28,14.67,14,6,3.61,47.0,20.44,20,10
NewLayout_L64.json,15,72,24,41.83,60.16,eng,custom,8,12,3.61,37.83,16.5,14,9,3.61,57.28,25.39,20,9
NewLayout_L64.json,16,72,24,44.4,61.11,custom,custom,6,16,3.61,41.39,18.5,14,8,3.61,56.0,26.22,20,10
NewLayout_L64.json,17,72,24,49.98,61.97,eng,custom,4,14,3.61,51.0,20.0,16,8,3.61,61.83,25.83,20,9
NewLayout_L64.json,18,72,24,48.77,59.02,custom,custom,3,14,3.61,46.22,19.72,16,9,3.61,58.5,24.89,20,7
NewLayout_L65.json,2,66,22,1.14,1.14,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,0.0,0.0,0,0
NewLayout_L65.json,3,66,22,1.14,1.14,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,0.0,0.0,0,0
NewLayout_L65.json,4,66,22,1.14,4.43,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,0.62,0.5,1,4
NewLayout_L65.json,5,66,22,1.14,6.4,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,1.92,1.49,2,4
NewLayout_L65.json,6,66,22,1.14,12.71,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,5.68,2.56,8,5
NewLayout_L65.json,7,66,22,1.14,11.58,eng,custom,18,18,3.8,0.0,0.0,0,0,3.8,3.57,2.77,6,6
NewLayout_L65.json,8,66,22,1.14,22.37,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,11.5,5.78,15,6
NewLayout_L65.json,9,66,22,1.14,39.83,custom,custom,18,18,3.8,0.0,0.0,0,0,3.8,24.58,11.12,27,8
NewLayout_L65.json,10,66,22,8.16,43.98,custom,eng,16,16,3.8,2.92,1.94,2,6,3.8,30.58,14.17,25,9
NewLayout_L65.json,11,66,22,16.14,53.06,eng,eng,19,19,3.8,8.22,5.33,7,6,3.8,37.39,19.5,27,10
NewLayout_L65.json,12,66,22,22.97,50.24,custom,custom,14,15,3.8,13.92,8.06,11,6,3.8,33.67,15.5,30,11
NewLayout_L65.json,13,66,22,35.05,56.8,custom,custom,15,15,3.8,18.47,10.77,21,10,3.8,40.67,24.06,24,10
NewLayout_L65.json,14,66,22,51.48,69.81,custom,custom,10,14,3.8,34.06,19.72,24,12,3.8,53.06,28.06,32,11
NewLayout_L65.json,15,66,22,52.72,74.16,custom,eng,12,14,3.8,37.5,19.83,25,11,3.8,60.5,29.67,32,12
NewLayout_L65.json,16,66,22,36.71,76.41,custom,custom,7,13,3.8,23.56,15.0,15,9,3.8,58.78,34.83,28,12
NewLayout_L65.json,17,66,22,46.62,82.41,custom,custom,6,16,3.8,33.92,20.0,18,9,3.8,64.67,36.67,32,12
NewLayout_L65.json,18,66,22,60.09,79.54,custom,eng,4,15,3.8,45.17,25.5,24,11,3.8,65.67,33.5,32,12
NewLayout_L66.json,2,72,24,0.78,0.78,eng,eng,18,18,2.6,0.0,0.0,0,0,2.6,0.0,0.0,0,0
NewLayout_L66.json,3,72,24,0.78,0.78,eng,eng,18,18,2.6,0.0,0.0,0,0,2.6,0.0,0.0,0,0
NewLayout_L66.json,4,72,24,0.78,0.78,eng,eng,18,18,2.6,0.0,0.0,0,0,2.6,0.0,0.0,0,0
NewLayout_L66.json,5,72,24,0.78,3.5,eng,custom,18,18,2.6,0.0,0.0,0,0,2.6,0.59,0.55,0,4
NewLayout_L66.json,6,72,24,0.78,4.77,eng,custom,18,18,2.6,0.0,0.0,0,0,2.6,0.66,0.59,2,4
NewLayout_L66.json,7,72,24,0.78,9.05,eng,custom,18,18,2.6,0.0,0.0,0,0,2.6,2.57,1.5,5,6
NewLayout_L66.json,8,72,24,0.78,12.37,eng,custom,17,17,2.6,0.0,0.0,0,0,2.6,3.38,2.27,8,7
NewLayout_L66.json,9,72,24,0.78,29.43,eng,custom,17,17,2.6,0.0,0.0,0,0,2.6,13.32,6.25,24,8
NewLayout_L66.json,10,72,24,0.78,24.99,eng,custom,15,15,2.6,0.0,0.0,0,0,2.6,12.01,5.81,18,8
NewLayout_L66.json,11,72,24,2.7,31.27,eng,custom,16,16,2.6,0.83,0.67,0,2,2.6,15.87,9.13,21,8
NewLayout_L66.json,12,72,24,11.89,40.55,custom,eng,18,18,2.6,3.78,2.78,7,6,2.6,21.61,9.89,29,12
NewLayout_L66.json,13,72,24,12.27,48.83,custom,eng,14,14,2.6,3.94,2.61,7,7,2.6,28.17,15.5,31,11
NewLayout_L66.json,14,72,24,6.82,50.25,custom,eng,12,13,2.6,1.72,1.22,3,5,2.6,30.33,15.67,32,11
NewLayout_L66.json,15,72,24,27.01,53.3,eng,custom,16,16,2.6,13.33,8.83,14,10,2.6,30.28,18.33,31,13
NewLayout_L66.json,16,72,24,26.4,61.28,eng,custom,12,13,2.6,15.83,9.17,12,9,2.6,38.0,21.0,36,13
NewLayout_L66.json,17,72,24,32.12,66.21,eng,eng,12,14,2.6,18.78,11.11,16,10,2.6,43.33,23.83,36,14
NewLayout_L66.json,18,72,24,37.66,65.21,custom,eng,11,16,2.6,18.83,13.33,19,13,2.6,41.33,24.83,32,16
NewLayout_L66.json,19,72,24,34.3,68.68,custom,eng,7,12,2.6,19.5,12.67,15,12,2.6,46.0,25.5,36,14
NewLayout_L66.json,20,72,24,42.01,69.11,eng,custom,9,15,2.6,22.33,15.33,22,12,2.6,45.33,25.83,34,17
NewLayout_L66.json,21,72,24,58.64,74.6,custom,custom,2,15,2.6,40.94,22.28,28,13,2.6,51.83,29.67,36,14
NewLayout_L66.json,22,72,24,57.31,71.61,custom,custom,3,12,2.6,42.0,21.83,26,13,2.6,51.33,29.33,31,15
NewLayout_L66.json,24,72,24,66.61,74.81,eng,custom,2,15,2.6,48.67,28.33,29,11,2.6,56.0,30.33,34,13
NewLayout_L67.json,2,69,23,0.9,0.9,eng,eng,18,18,2.99,0.0,0.0,0,0,2.99,0.0,0.0,0,0
NewLayout_L67.json,3,69,23,0.9,0.9,eng,eng,18,18,2.99,0.0,0.0,0,0,2.99,0.0,0.0,0,0
NewLayout_L67.json,4,69,23,0.9,3.96,eng,custom,18,18,2.99,0.0,0.0,0,0,2.99,0.2,0.2,3,2
NewLayout_L67.json,5,69,23,0.9,7.09,eng,custom,18,18,2.99,0.0,0.0,0,0,2.99,1.06,0.98,4,5
NewLayout_L67.json,6,69,23,0.9,8.67,eng,eng,18,18,2.99,0.0,0.0,0,0,2.99,1.03,0.86,6,6
NewLayout_L67.json,7,69,23,0.9,23.75,eng,eng,18,18,2.99,0.0,0.0,0,0,2.99,15.24,4.58,17,7
NewLayout_L67.json,8,69,23,0.9,28.42,eng,custom,18,18,2.99,0.0,0.0,0,0,2.99,19.92,5.44,21,7
NewLayout_L67.json,9,69,23,0.9,34.77,custom,eng,18,18,2.99,0.0,0.0,0,0,2.99,24.78,7.44,25,8
NewLayout_L67.json,10,69,23,0.9,35.57,eng,custom,18,18,2.99,0.0,0.0,0,0,2.99,24.53,8.92,24,8
NewLayout_L67.json,11,69,23,7.31,40.29,custom,custom,18,18,2.99,1.5,1.17,3,6,2.99,32.06,10.28,25,9
NewLayout_L67.json,12,69,23,21.7,44.52,custom,custom,17,17,2.99,8.39,4.89,14,10,2.99,36.72,13.61,25,8
NewLayout_L67.json,13,69,23,22.32,47.86,custom,custom,15,15,2.99,13.81,7.28,10,8,2.99,37.67,15.67,25,10
NewLayout_L67.json,14,69,23,28.03,45.66,custom,eng,15,15,2.99,17.5,8.39,15,9,2.99,38.67,13.67,25,9
NewLayout_L67.json,15,69,23,22.76,53.44,custom,custom,17,17,2.99,10.0,7.17,12,9,2.99,44.86,19.08,25,10
NewLayout_L67.json,16,69,23,45.25,56.4,custom,custom,12,14,2.99,35.17,15.0,23,10,2.99,46.67,22.0,25,9
NewLayout_L67.json,17,69,23,36.0,58.8,custom,eng,14,15,2.99,27.92,10.83,19,9,2.99,49.67,23.0,25,10
NewLayout_L67.json,18,69,23,46.46,58.0,eng,custom,10,17,2.99,38.67,18.67,18,9,2.99,52.0,21.0,25,11
NewLayout_L67.json,19,69,23,43.59,58.21,custom,custom,3,15,2.99,36.72,15.28,19,10,2.99,52.17,21.67,25,10
NewLayout_L67.json,20,69,23,47.83,59.36,eng,custom,4,16,2.99,40.33,18.33,20,9,2.99,56.0,21.67,25,10
NewLayout_L67.json,21,69,23,52.31,65.38,eng,eng,3,17,2.99,50.17,19.17,22,8,2.99,62.17,25.83,25,10
NewLayout_L67.json,22,69,23,66.06,66.06,eng,eng,1,17,2.99,65.0,25.67,25,10,2.99,65.0,25.67,25,10
NewLayout_L67.json,23,69,23,61.06,65.33,custom,custom,2,15,2.99,61.33,24.67,21,9,2.99,67.0,24.33,25,10
NewLayout_L68.json,2,69,23,0.9,0.9,eng,eng,18,18,2.99,0.0,0.0,0,0,2.99,0.0,0.0,0,0
NewLayout_L68.json,3,69,23,0.9,0.9,eng,eng,18,18,2.99,0.0,0.0,0,0,2.99,0.0,0.0,0,0
NewLayout_L68.json,4,69,23,0.9,0.9,eng,eng,18,18,2.99,0.0,0.0,0,0,2.99,0.0,0.0,0,0
NewLayout_L68.json,5,69,23,0.9,4.0,eng,custom,18,18,2.99,0.0,0.0,0,0,2.99,0.23,0.23,3,2
NewLayout_L68.json,6,69,23,0.9,6.15,eng,custom,18,18,2.99,0.0,0.0,0,0,2.99,1.47,0.92,4,3
NewLayout_L68.json,7,69,23,0.9,20.64,eng,eng,18,18,2.99,0.0,0.0,0,0,2.99,11.38,3.73,16,6
NewLayout_L68.json,8,69,23,0.9,29.4,eng,custom,18,18,2.99,0.0,0.0,0,0,2.99,19.78,5.97,21,8
NewLayout_L68.json,9,69,23,0.9,32.51,eng,custom,18,18,2.99,0.0,0.0,0,0,2.99,21.24,8.05,22,8
NewLayout_L68.json,10,69,23,5.69,38.69,custom,eng,18,18,2.99,1.42,1.17,2,4,2.99,29.14,10.06,25,8
NewLayout_L68.json,11,69,23,5.17,38.99,custom,eng,18,18,2.99,0.75,0.75,3,3,2.99,31.61,9.61,25,8
NewLayout_L68.json,12,69,23,22.03,41.05,custom,eng,16,16,2.99,10.83,5.58,13,9,2.99,35.33,10.56,25,8
NewLayout_L68.json,13,69,23,33.43,45.41,eng,custom,15,15,2.99,24.33,10.33,19,7,2.99,37.83,13.67,25,9
NewLayout_L68.json,14,69,23,29.3,50.92,custom,custom,13,14,2.99,23.36,10.19,12,8,2.99,42.19,17.36,25,10
NewLayout_L68.json,15,69,23,18.3,49.03,eng,eng,17,17,2.99,8.33,5.0,9,9,2.99,41.0,15.83,25,10
NewLayout_L68.json,16,69,23,38.9,53.8,custom,custom,15,17,2.99,33.67,13.0,19,7,2.99,48.0,18.5,25,10
NewLayout_L68.json,17,69,23,37.7,58.86,eng,eng,13,16,2.99,31.0,11.5,20,8,2.99,49.33,22.67,25,11
NewLayout_L68.json,18,69,23,45.52,57.95,custom,custom,7,17,2.99,40.83,15.78,21,8,2.99,49.5,23.5,22,11
NewLayout_L68.json,19,69,23,55.25,62.48,eng,custom,7,17,2.99,50.5,21.0,22,10,2.99,55.83,24.83,25,10
NewLayout_L68.json,20,69,23,51.78,62.13,custom,custom,5,15,2.99,45.5,20.83,19,10,2.99,58.0,23.83,25,10
NewLayout_L68.json,21,69,23,61.66,61.66,custom,custom,1,15,2.99,60.33,23.17,25,9,2.99,60.33,23.17,25,9
NewLayout_L68.json,23,69,23,56.53,56.53,custom,custom,1,15,2.99,57.0,20.33,22,10,2.99,57.0,20.33,22,10
NewLayout_L69.json,2,66,22,0.82,0.82,eng,eng,18,18,2.73,0.0,0.0,0,0,2.73,0.0,0.0,0,0
NewLayout_L69.json,3,66,22,0.82,0.82,eng,eng,18,18,2.73,0.0,0.0,0,0,2.73,0.0,0.0,0,0
NewLayout_L69.json,4,66,22,0.82,0.82,eng,eng,18,18,2.73,0.0,0.0,0,0,2.73,0.0,0.0,0,0
NewLayout_L69.json,5,66,22,0.82,0.82,eng,eng,18,18,2.73,0.0,0.0,0,0,2.73,0.0,0.0,0,0
NewLayout_L69.json,6,66,22,0.82,0.82,eng,eng,18,18,2.73,0.0,0.0,0,0,2.73,0.0,0.0,0,0
NewLayout_L69.json,7,66,22,0.82,15.45,eng,custom,18,18,2.73,0.0,0.0,0,0,2.73,15.16,4.18,4,7
NewLayout_L69.json,8,66,22,0.82,21.19,eng,eng,18,18,2.73,0.0,0.0,0,0,2.73,21.28,6.89,6,7
NewLayout_L69.json,9,66,22,0.82,24.0,eng,custom,18,18,2.73,0.0,0.0,0,0,2.73,23.61,8.5,6,8
NewLayout_L69.json,10,66,22,0.82,27.07,eng,custom,18,18,2.73,0.0,0.0,0,0,2.73,27.0,11.06,6,7
NewLayout_L69.json,11,66,22,10.66,30.53,eng,custom,19,19,2.73,5.44,3.61,1,8,2.73,31.5,12.67,6,8
NewLayout_L69.json,12,66,22,0.82,31.49,custom,custom,18,18,2.73,0.0,0.0,0,0,2.73,32.78,13.73,6,7
NewLayout_L69.json,13,66,22,0.82,34.46,custom,custom,17,17,2.73,0.0,0.0,0,0,2.73,34.39,15.72,6,8
NewLayout_L69.json,14,66,22,20.37,36.48,eng,eng,18,18,2.73,15.83,8.5,3,9,2.73,38.0,16.17,6,9
NewLayout_L69.json,15,66,22,24.04,41.28,custom,custom,17,17,2.73,18.22,10.56,2,12,2.73,43.61,20.28,6,7
NewLayout_L69.json,16,66,22,28.67,41.97,eng,custom,19,19,2.73,28.5,12.5,3,10,2.73,43.33,20.56,6,8
NewLayout_L69.json,17,66,22,29.83,44.87,custom,eng,18,18,2.73,32.56,13.44,3,8,2.73,46.5,22.0,6,9
NewLayout_L69.json,18,66,22,32.17,46.38,eng,custom,13,17,2.73,30.17,15.5,3,10,2.73,51.0,22.17,6,9
NewLayout_L69.json,19,66,22,36.7,48.02,eng,eng,12,17,2.73,41.83,16.33,5,8,2.73,52.0,23.5,6,9
NewLayout_L69.json,20,66,22,45.82,50.25,eng,custom,5,16,2.73,53.0,21.5,6,8,2.73,55.0,24.83,6,9
NewLayout_L69.json,21,66,22,47.52,51.05,custom,custom,4,15,2.73,55.33,22.5,6,8,2.73,56.0,25.83,6,8
NewLayout_L69.json,22,66,22,47.85,52.15,custom,custom,5,15,2.73,58.67,21.33,6,9,2.73,59.67,25.33,6,9
NewLayout_L7.json,2,72,24,0.89,0.89,eng,eng,18,18,2.96,0.0,0.0,0,0,2.96,0.0,0.0,0,0
NewLayout_L7.json,3,72,24,0.89,0.89,eng,eng,18,18,2.96,0.0,0.0,0,0,2.96,0.0,0.0,0,0
NewLayout_L7.json,4,72,24,0.89,0.89,eng,eng,18,18,2.96,0.0,0.0,0,0,2.96,0.0,0.0,0,0
NewLayout_L7.json,5,72,24,0.89,0.89,eng,eng,18,18,2.96,0.0,0.0,0,0,2.96,0.0,0.0,0,0
NewLayout_L7.json,6,72,24,0.89,0.89,eng,eng,18,18,2.96,0.0,0.0,0,0,2.96,0.0,0.0,0,0
NewLayout_L7.json,7,72,24,0.89,22.93,eng,eng,18,18,2.96,0.0,0.0,0,0,2.96,19.59,5.37,13,6
NewLayout_L7.json,8,72,24,0.89,22.96,eng,custom,18,18,2.96,0.0,0.0,0,0,2.96,19.03,5.67,12,7
NewLayout_L7.json,9,72,24,0.89,22.34,eng,eng,18,18,2.96,0.0,0.0,0,0,2.96,17.94,6.67,9,8
NewLayout_L7.json,10,72,24,0.89,32.05,eng,custom,18,18,2.96,0.0,0.0,0,0,2.96,29.81,10.92,13,7
NewLayout_L7.json,11,72,24,0.89,34.79,eng,eng,18,18,2.96,0.0,0.0,0,0,2.96,31.44,12.17,13,9
NewLayout_L7.json,12,72,24,0.89,39.74,eng,custom,18,18,2.96,0.0,0.0,0,0,2.96,35.72,15.83,13,9
NewLayout_L7.json,13,72,24,0.89,40.1,custom,eng,18,18,2.96,0.0,0.0,0,0,2.96,39.17,15.17,13,9
NewLayout_L7.json,14,72,24,0.89,44.25,custom,eng,18,18,2.96,0.0,0.0,0,0,2.96,41.33,18.17,13,10
NewLayout_L7.json,15,72,24,26.01,46.19,custom,custom,16,16,2.96,17.22,10.56,4,14,2.96,43.72,19.39,13,10
NewLayout_L7.json,16,72,24,32.57,49.82,custom,eng,17,18,2.96,31.83,13.33,8,8,2.96,46.0,21.83,13,11
NewLayout_L7.json,17,72,24,29.44,50.6,eng,eng,14,16,2.96,21.17,11.5,7,13,2.96,52.5,22.67,13,7
NewLayout_L7.json,18,72,24,31.47,56.82,eng,custom,17,19,2.96,24.17,13.83,5,13,2.96,57.67,26.33,13,9
NewLayout_L7.json,19,72,24,34.94,57.42,custom,custom,15,17,2.96,33.89,15.89,5,10,2.96,54.67,26.83,13,11
